name,acquisition,sectors,startDate,endDate,frequency
Omnicom Group,ASA Holdings,Other,2007,2008,18
Oracle Corporation,Steltor,Other,2002,2003,75
Oracle Corporation,NetForce,Other,2002,2003,75
Oracle Corporation,SiteWorks Solutions,Services,2004,2005,75
Oracle Corporation,Collaxa,Other,2004,2005,75
Oracle Corporation,PeopleSoft,Other,2004,2005,75
Oracle Corporation,ProfitLogic,Software,2005,2006,75
Oracle Corporation,Retek,Other,2005,2006,75
Oracle Corporation,TimesTen,Other,2005,2006,75
Oracle Corporation,G-Log,Other,2005,2006,75
Oracle Corporation,Innobase,Other,2005,2006,75
Oracle Corporation,Thor Technologies,Other,2005,2006,75
Oracle Corporation,Octetstring,Other,2005,2006,75
Oracle Corporation,Temposoft,Other,2005,2006,75
Oracle Corporation,Oblix,Other,2005,2006,75
Oracle Corporation,Portal Software,Software,2006,2007,75
Oracle Corporation,Siebel Systems,Other,2006,2007,75
Oracle Corporation,MetaSolv,Other,2006,2007,75
Oracle Corporation,360Commerce,Other,2006,2007,75
Oracle Corporation,Hotsip,Other,2006,2007,75
Oracle Corporation,Sleepycat Software,Other,2006,2007,75
Oracle Corporation,Demantra,Other,2006,2007,75
Oracle Corporation,Sunopsis,Other,2006,2007,75
Oracle Corporation,SPL WorldGroup,Other,2006,2007,75
Oracle Corporation,Stellent,Other,2006,2007,75
Oracle Corporation,Hyperion Solutions,Services,2007,2008,75
Oracle Corporation,LODESTAR Corporation,Other,2007,2008,75
Oracle Corporation,Tangosol,Other,2007,2008,75
Oracle Corporation,LogicalApps,Other,2007,2008,75
Oracle Corporation,Agile Software,Other,2007,2008,75
Oracle Corporation,Netsure Telecom,Other,2007,2008,75
Oracle Corporation,Bridgestream,Other,2007,2008,75
Oracle Corporation,Bharosa,Other,2007,2008,75
Oracle Corporation,Active Reasoning,Other,2007,2008,75
Oracle Corporation,BEA Systems,Software,2008,2009,75
Oracle Corporation,Tacit Software,Other,2008,2009,75
Oracle Corporation,Primavera Systems,Other,2008,2009,75
Oracle Corporation,Skywire Software,Other,2008,2009,75
Oracle Corporation,AdminServer,Other,2008,2009,75
Oracle Corporation,Global Knowledge Software,Other,2008,2009,75
Oracle Corporation,Advanced Visual Technology,Other,2008,2009,75
Oracle Corporation,RuleBurst Holdings,Other,2008,2009,75
Oracle Corporation,ClearApp,Other,2008,2009,75
Oracle Corporation,Sun Microsystems,Software,2009,2010,75
Oracle Corporation,Virtual Iron Software,Other,2009,2010,75
Oracle Corporation,Relsys International,Other,2009,2010,75
Oracle Corporation,Sophoi,Other,2009,2010,75
Oracle Corporation,Conformia Software,Other,2009,2010,75
Oracle Corporation,mValent,Other,2009,2010,75
Oracle Corporation,HyperRoll,Other,2009,2010,75
Oracle Corporation,Phase Forward,Software,2010,2011,75
Oracle Corporation,Passlogix,Other,2010,2011,75
Oracle Corporation,AmberPoint,Other,2010,2011,75
Oracle Corporation,Secerno,Other,2010,2011,75
Oracle Corporation,Convergin,Other,2010,2011,75
Oracle Corporation,Silver Creek Systems,Other,2010,2011,75
Oracle Corporation,GoAhead Software,Software,2011,2012,75
Oracle Corporation,Pillar Data Systems,Software,2011,2012,75
Oracle Corporation,ATG (Art Technology Group),Software,2011,2012,75
Oracle Corporation,Endeca,Software,2011,2012,75
Oracle Corporation,InQuira,Software,2011,2012,75
Oracle Corporation,Fatwire,Software,2011,2012,75
Oracle Corporation,RightNow Technologies,Software,2011,2012,75
Oracle Corporation,ClearTrial,Software,2012,2013,75
Oracle Corporation,Taleo,Other,2012,2013,75
Oracle Corporation,Xsigo,Other,2012,2013,75
Oracle Corporation,Skire,Other,2012,2013,75
Oracle Corporation,SelectMinds,Other,2012,2013,75
Oracle Corporation,Eloqua,Other,2012,2013,75
Oracle Corporation,Vitrue,Other,2012,2013,75
Oracle Corporation,Collective Intellect,Other,2012,2013,75
Oracle Corporation,Involver,Other,2012,2013,75
Oracle Corporation,DataRaker,Other,2012,2013,75
Oracle Corporation,Nimbula,Software,2013,2014,75
Oracle Corporation,Tekelec International,Other,2013,2014,75
Oracle Corporation,Acme Packet,Other,2013,2014,75
Qualcomm,Now Software,Software,1997,1998,15
Qualcomm,SnapTrack,Services,2000,2001,15
Qualcomm,Within Technology,Other,2000,2001,15
Qualcomm,Trigenix,Other,2004,2005,15
Qualcomm,ELATA,Software,2005,2006,15
Qualcomm,Berkana Wireless,Hardware,2006,2007,15
Qualcomm,TeleCIS Wireless,Hardware,2007,2008,15
Qualcomm,SoftMax,Software,2007,2008,15
Qualcomm,Xiam,Mobile,2008,2009,15
Qualcomm,Digital Fountain,Gaming,2009,2010,15
Qualcomm,AMD Handheld Graphics,Hardware,2009,2010,15
Qualcomm,HaloIPT,Hardware,2011,2012,15
Qualcomm,Rapid Bridge,Other,2011,2012,15
Qualcomm,Qualcomm Atheros,Other,2011,2012,15
Qualcomm,DesignArt Networks,Mobile,2012,2013,15
Rakuten,LinkShare,Social,2005,2006,10
Rakuten,Buy.com,eCommerce,2010,2011,10
Rakuten,PriceMinister,Other,2010,2011,10
Rakuten,eBank,Other,2010,2011,10
Rakuten,Play.com,eCommerce,2011,2012,10
Rakuten,Ikeda,eCommerce,2011,2012,10
Rakuten,Kobo,Other,2011,2012,10
Rakuten,Tradoria,Other,2011,2012,10
Rakuten,wuaki.tv,Media,2012,2013,10
Rakuten,Webgistix,eCommerce,2013,2014,10
Real Networks,Vivo Software,Software,1998,1999,13
Real Networks,Xing Technology,Software,1999,2000,13
Real Networks,NetZip,Software,2000,2001,13
Real Networks,Listen.com,Media,2003,2004,13
Real Networks,GameHouse,Gaming,2004,2005,13
Real Networks,Mr.Goodliving,Gaming,2005,2006,13
Real Networks,Zylom Media Group,Gaming,2006,2007,13
Real Networks,WiderThan,Gaming,2006,2007,13
Real Networks,Sony NetServices,Media,2007,2008,13
Real Networks,Atrativa,Other,2007,2008,13
Real Networks,Game Trust,Other,2007,2008,13
Real Networks,Trymedia,Gaming,2008,2009,13
Real Networks,Backstage Technologies,Social,2010,2011,13
Salesforce,Sendia,Hardware,2006,2007,26
Salesforce,Kieden,Software,2006,2007,26
Salesforce,Koral Technologies,Software,2007,2008,26
Salesforce,InStranet,Software,2008,2009,26
Salesforce,Informavores,Software,2009,2010,26
Salesforce,GroupSwim,Other,2009,2010,26
Salesforce,Sitemasher,Software,2010,2011,26
Salesforce,Heroku,Services,2010,2011,26
Salesforce,Jigsaw,Services,2010,2011,26
Salesforce,Activa Live,Other,2010,2011,26
Salesforce,Etacts,Other,2010,2011,26
Salesforce,Salesforce Radian6,Social,2011,2012,26
Salesforce,Rypple,Other,2011,2012,26
Salesforce,Dimdim,Other,2011,2012,26
Salesforce,Model Metrics,Other,2011,2012,26
Salesforce,Desk,Other,2011,2012,26
Salesforce,Manymoon,Other,2011,2012,26
Salesforce,Thinkfuse,Software,2012,2013,26
Salesforce,Salesforce Buddy Media,Other,2012,2013,26
Salesforce,Stypi,Other,2012,2013,26
Salesforce,ChoicePass,Other,2012,2013,26
Salesforce,GoInstant,Other,2012,2013,26
Salesforce,ExactTarget,Advertising,2013,2014,26
Salesforce,EntropySoft,Other,2013,2014,26
Salesforce,Clipboard,Other,2013,2014,26
Salesforce,EdgeSpring,Other,2013,2014,26
Symantec,Recourse Technologies,Other,2002,2003,17
Symantec,@Stake,Other,2004,2005,17
Symantec,TurnTide,Other,2004,2005,17
Symantec,Brightmail,Software,2004,2005,17
Symantec,Vontu,Software,2007,2008,17
Symantec,MessageLabs,Other,2008,2009,17
Symantec,SwapDrive,Software,2008,2009,17
Symantec,PC Tools,Other,2008,2009,17
Symantec,AppStream,Other,2008,2009,17
Symantec,Mi5 Networks,Other,2009,2010,17
Symantec,VeriSign Authentication Services,Other,2010,2011,17
Symantec,GuardianEdge Technologies,Other,2010,2011,17
Symantec,PGP Corporation,Other,2010,2011,17
Symantec,Clearwell Systems,Software,2011,2012,17
Symantec,Nukona,Mobile,2012,2013,17
Symantec,LiveOffice,Other,2012,2013,17
Symantec,PasswordBank,Other,2013,2014,17
The Walt Disney Company,RaisingKids,Other,2008,2009,15
The Walt Disney Company,Togetherville,Social,2011,2012,15
The Walt Disney Company,Lucasfilm,Media,2012,2013,15
The Walt Disney Company,Capital Cities ABC,Other,1995,1996,15
The Walt Disney Company,Fox Family Worldwide,Media,2001,2002,15
The Walt Disney Company,Pixar,Media,2006,2007,15
The Walt Disney Company,Club Penguin,Gaming,2007,2008,15
The Walt Disney Company,Ideal Bite,Other,2008,2009,15
The Walt Disney Company,Kerpoof,Media,2009,2010,15
The Walt Disney Company,Kaboose,Other,2009,2010,15
The Walt Disney Company,Marvel Entertainment,Other,2009,2010,15
The Walt Disney Company,Playdom,Gaming,2010,2011,15
The Walt Disney Company,Tapulous,Other,2010,2011,15
The Walt Disney Company,Rocket Pack,Gaming,2011,2012,15
The Walt Disney Company,Babble,Other,2011,2012,15
Thomson Reuters,Paisley,Other,2008,2009,12
Thomson Reuters,Planitax,Advertising,2009,2010,12
Thomson Reuters,Streamlogics,Other,2009,2010,12
Thomson Reuters,m35 Limited,Other,2009,2010,12
Thomson Reuters,Indlaw,Other,2009,2010,12
Thomson Reuters,Vhayu Technologies,Other,2009,2010,12
Thomson Reuters,Hugin Group,Other,2009,2010,12
Thomson Reuters,Breakingviews,Other,2009,2010,12
Thomson Reuters,Discovery Logic,Other,2010,2011,12
Thomson Reuters,Complinet,Other,2010,2011,12
Thomson Reuters,MarkMonitor,Services,2012,2013,12
Thomson Reuters,Apsmart,Other,2012,2013,12
TIBCO Software,Insightful,Software,2008,2009,10
TIBCO Software,DataSynapse,Software,2009,2010,10
TIBCO Software,Loyalty Lab,Services,2010,2011,10
TIBCO Software,Netrics,Other,2010,2011,10
TIBCO Software,Proginet,Other,2010,2011,10
TIBCO Software,OpenSpirit,Other,2010,2011,10
TIBCO Software,Nimbus Partners,Services,2011,2012,10
TIBCO Software,LogLogic,Software,2012,2013,10
TIBCO Software,StreamBase Systems,Software,2013,2014,10
TIBCO Software,Maporama Solutions,Other,2013,2014,10
Trimble,Eleven Technologies,Mobile,2006,2007,11
Trimble,Ntech Industries,Hardware,2009,2010,11
Trimble,QuickPen,Software,2009,2010,11
Trimble,Definiens,Other,2010,2011,11
Trimble,ThingMagic,Other,2010,2011,11
Trimble,PeopleNet,Services,2011,2012,11
Trimble,Dynamic Survey Solutions,Other,2011,2012,11
Trimble,MyTopo,Other,2011,2012,11
Trimble,GEOTrac Systems,Other,2012,2013,11
Trimble,TMW Systems,Other,2012,2013,11
Trimble,Spime,Other,2012,2013,11
TripAdvisor,TravelPod,Services,2007,2008,15
TripAdvisor,The Independent Traveler,Services,2007,2008,15
TripAdvisor,Smarter Travel Media,Services,2007,2008,15
TripAdvisor,FlipKey,Services,2008,2009,15
TripAdvisor,Holiday Watchdog,Gaming,2008,2009,15
TripAdvisor,airfarewatchdog.com,Services,2008,2009,15
TripAdvisor,Kuxun,eCommerce,2009,2010,15
TripAdvisor,holidaylettings.co.uk,Other,2010,2011,15
TripAdvisor,Where I've Been,Services,2011,2012,15
TripAdvisor,EveryTrail,Mobile,2011,2012,15
TripAdvisor,Wanderfly,Services,2012,2013,15
TripAdvisor,Tiny Post,Services,2013,2014,15
TripAdvisor,Jetsetter,Gaming,2013,2014,15
TripAdvisor,GateGuru,Mobile,2013,2014,15
TripAdvisor,Niumba,Software,2013,2014,15
Twitter,Summize,Software,2008,2009,26
Twitter,Values of n,Gaming,2008,2009,26
Twitter,Mixer Labs,Search,2009,2010,26
Twitter,Dabble DB,Software,2010,2011,26
Twitter,Fluther,Advertising,2010,2011,26
Twitter,Atebits,Gaming,2010,2011,26
Twitter,Cloudhopper,Services,2010,2011,26
Twitter,Smallthought Systems,Services,2010,2011,26
Twitter,AdGrok,Advertising,2011,2012,26
Twitter,Whisper Systems,Advertising,2011,2012,26
Twitter,Bagcheck,Mobile,2011,2012,26
Twitter,Julpan,Mobile,2011,2012,26
Twitter,TweetDeck,Software,2011,2012,26
Twitter,BackType,Gaming,2011,2012,26
Twitter,Clutch.io,Mobile,2012,2013,26
Twitter,Hotspots.io,Software,2012,2013,26
Twitter,Vine,Software,2012,2013,26
Twitter,Cabana,Mobile,2012,2013,26
Twitter,Posterous,Software,2012,2013,26
Twitter,Summify,Software,2012,2013,26
Twitter,Dasient,Mobile,2012,2013,26
Twitter,Ubalo,Software,2013,2014,26
Twitter,Lucky Sort,Services,2013,2014,26
Twitter,Spindle,Advertising,2013,2014,26
Twitter,Bluefin Labs,Gaming,2013,2014,26
Twitter,Crashlytics,Services,2013,2014,26
VMware,B-hive Networks,Services,2008,2009,13
VMware,Blue Lane Technologies,Advertising,2008,2009,13
VMware,Thinstall inc,Gaming,2008,2009,13
VMware,SpringSource,Software,2009,2010,13
VMware,Integrien,Software,2010,2011,13
VMware,TriCipher,Advertising,2010,2011,13
VMware,Socialcast,Software,2011,2012,13
VMware,Shavlik Technologies,Services,2011,2012,13
VMware,SlideRocket,Services,2011,2012,13
VMware,DynamicOps,Software,2012,2013,13
VMware,Nicira Networks,Advertising,2012,2013,13
VMware,Wanova,Mobile,2012,2013,13
VMware,Virsto Software,Software,2013,2014,13
WebMediaBrands,Justtechjobs.Com,Services,2006,2007,10
WebMediaBrands,Mediabistro.com,Media,2007,2008,10
WebMediaBrands,BrandsOfTheWorld,Services,2009,2010,10
WebMediaBrands,SocialTimes,Gaming,2009,2010,10
WebMediaBrands,Semantic Universe,Other,2010,2011,10
WebMediaBrands,TVSpy.com,Services,2010,2011,10
WebMediaBrands,3rd Power,Advertising,2010,2011,10
WebMediaBrands,RotorBlog,Gaming,2010,2011,10
WebMediaBrands,Twittercism,Services,2011,2012,10
WebMediaBrands,Inside Network,Services,2011,2012,10
Yahoo!,Four11,Services,1997,1998,87
Yahoo!,Net Controls,Mobile,1997,1998,87
Yahoo!,ClassicGames.com,Other,1998,1999,87
Yahoo!,Yoyodyne Entertainment,Software,1998,1999,87
Yahoo!,Sportasy,Gaming,1998,1999,87
Yahoo!,Webcal,Mobile,1998,1999,87
Yahoo!,Viaweb,Software,1998,1999,87
Yahoo!,GeoCities,Services,1999,2000,87
Yahoo!,Broadcast.com,Mobile,1999,2000,87
Yahoo!,Encompass,Software,1999,2000,87
Yahoo!,HyperParallel,Software,1999,2000,87
Yahoo!,Online Anywhere,Mobile,1999,2000,87
Yahoo!,Log-me-on.com,Services,1999,2000,87
Yahoo!,VivaSmart,eCommerce,2000,2001,87
Yahoo!,eGroups,Advertising,2000,2001,87
Yahoo!,Kimo,Gaming,2000,2001,87
Yahoo!,MyQuest,Services,2000,2001,87
Yahoo!,Arthas,Services,2000,2001,87
Yahoo!,Launch Media,Media,2001,2002,87
Yahoo!,Sold.com.au,Gaming,2001,2002,87
Yahoo!,Hotjobs,Services,2002,2003,87
Yahoo!,Cadê_,Services,2002,2003,87
Yahoo!,Overture Services,Advertising,2003,2004,87
Yahoo!,Inktomi,Advertising,2003,2004,87
Yahoo!,AlltheWeb,Mobile,2003,2004,87
Yahoo!,WUF Networks,Software,2004,2005,87
Yahoo!,Musicmatch,Software,2004,2005,87
Yahoo!,Oddpost,Gaming,2004,2005,87
Yahoo!,The All-Seeing Eye,Mobile,2004,2005,87
Yahoo!,Stata Labs,Software,2004,2005,87
Yahoo!,3721 Internet Assistant,Software,2004,2005,87
Yahoo!,Upcoming,Services,2005,2006,87
Yahoo!,Alibaba,Software,2005,2006,87
Yahoo!,Flickr,Software,2005,2006,87
Yahoo!,Whereonearth,Mobile,2005,2006,87
Yahoo!,Konfabulator,Services,2005,2006,87
Yahoo!,Dialpad,Services,2005,2006,87
Yahoo!,Stadeon,Advertising,2005,2006,87
Yahoo!,Verdisoft,Gaming,2005,2006,87
Yahoo!,TeRespondo,Services,2005,2006,87
Yahoo!,Kenet Works,Mobile,2006,2007,87
Yahoo!,Meedio,Advertising,2006,2007,87
Yahoo!,WebJay,Gaming,2006,2007,87
Yahoo!,SearchFox,Services,2006,2007,87
Yahoo!,WRETCH,Services,2006,2007,87
Yahoo!,Bix,Advertising,2006,2007,87
Yahoo!,Jumpcut,Advertising,2006,2007,87
Yahoo!,AdInterax,Mobile,2006,2007,87
Yahoo!,BlueLithium,Advertising,2007,2008,87
Yahoo!,Right Media,Software,2007,2008,87
Yahoo!,MyBlogLog,Gaming,2007,2008,87
Yahoo!,Rivals.com,Mobile,2007,2008,87
Yahoo!,BuzzTracker,Software,2007,2008,87
Yahoo!,FoxyTunes,Software,2008,2009,87
Yahoo!,Maven Networks,Mobile,2008,2009,87
Yahoo!,Inquisitor,Software,2008,2009,87
Yahoo!,Indextools,Software,2008,2009,87
Yahoo!,Xoopit,Social,2009,2010,87
Yahoo!,Koprol,Social,2010,2011,87
Yahoo!,Associated Content,Services,2010,2011,87
Yahoo!,Dapper,Advertising,2010,2011,87
Yahoo!,Maktoob,Gaming,2010,2011,87
Yahoo!,Citizen Sports,Services,2010,2011,87
Yahoo!,5to1,Advertising,2011,2012,87
Yahoo!,interclick,Advertising,2011,2012,87
Yahoo!,IntoNow,Gaming,2011,2012,87
Yahoo!,ONtheAIR,Social,2012,2013,87
Yahoo!,Stamped,Services,2012,2013,87
Yahoo!,GoPollGo,Advertising,2013,2014,87
Yahoo!,Snip.it,Advertising,2013,2014,87
Yahoo!,Xobni,Mobile,2013,2014,87
Yahoo!,Tumblr,Mobile,2013,2014,87
Yahoo!,Astrid,Software,2013,2014,87
Yahoo!,Jybe,Gaming,2013,2014,87
Yahoo!,Rondee,Mobile,2013,2014,87
Yahoo!,Qwiki,Software,2013,2014,87
Yahoo!,MileWise,Software,2013,2014,87
Yahoo!,Summly,Mobile,2013,2014,87
Yahoo!,PlayerScale,Software,2013,2014,87
Yahoo!,alike,Software,2013,2014,87
Yahoo!,Loki Studios,Mobile,2013,2014,87
Yahoo!,GhostBird Software,Services,2013,2014,87
Yahoo!,Bignoggins Productions,Services,2013,2014,87
Yahoo!,Admovate,Advertising,2013,2014,87
Yahoo!,Ztelic,Gaming,2013,2014,87
Yahoo!,Cirius Technologies USA,Advertising,2010,2011,87
Yahoo!,Spreets,eCommerce,2011,2012,87
Zayo Group,VoicePipe,Other,2007,2008,22
Zayo Group,Onvoy,Other,2007,2008,22
Zayo Group,PPL Telecom,Other,2007,2008,22
Zayo Group,Indiana Fiber Works,Other,2007,2008,22
Zayo Group,Memphis Networx,Other,2007,2008,22
Zayo Group,Adesta Assets,Other,2008,2009,22
Zayo Group,CityNet Holdings Assets,Other,2008,2009,22
Zayo Group,CityNet Fiber Networks,Other,2008,2009,22
Zayo Group,CenturyTel Markets,Other,2008,2009,22
Zayo Group,Columbia Fiber Solutions,Other,2008,2009,22
Zayo Group,FiberNet,Other,2009,2010,22
Zayo Group,"Northwest Telephone, Inc.",Gaming,2009,2010,22
Zayo Group,Dolphini Networks,Other,2010,2011,22
Zayo Group,AGL Networks,Services,2010,2011,22
Zayo Group,American Fiber Systems,Advertising,2010,2011,22
Zayo Group,360networks,Services,2011,2012,22
Zayo Group,FiberGate,Other,2012,2013,22
Zayo Group,Arialink,Mobile,2012,2013,22
Zayo Group,MarquisNet,Software,2012,2013,22
Zayo Group,First Telecom Services,Gaming,2012,2013,22
Zayo Group,AboveNet,Mobile,2012,2013,22
Zayo Group,Litecast,Software,2012,2013,22
Zynga,YoVille,Gaming,2008,2009,21
Zynga,MyMiniLife,Gaming,2009,2010,21
Zynga,Dextrose,Gaming,2010,2011,21
Zynga,Conduit Labs,Software,2010,2011,21
Zynga,Challenge Games,Mobile,2010,2011,21
Zynga,Serious Business,Software,2010,2011,21
Zynga,Newtoy,Software,2010,2011,21
Zynga,XPD Media,Mobile,2010,2011,21
Zynga,Bonfire Studios,Services,2010,2011,21
Zynga,DNA Games,Gaming,2011,2012,21
Zynga,Area/Code,Advertising,2011,2012,21
Zynga,Floodgate Entertainment,Gaming,2011,2012,21
Zynga,Wonderland Software,Services,2011,2012,21
Zynga,Flock,Services,2011,2012,21
Zynga,HipLogic,Advertising,2011,2012,21
Zynga,JamLegend,Gaming,2011,2012,21
Zynga,Five Mobile,Mobile,2011,2012,21
Zynga,November Software,Services,2012,2013,21
Zynga,A Bit Lucky,Gaming,2012,2013,21
Zynga,OMGPOP,Advertising,2012,2013,21
Zynga,Spooky Cool Labs,Gaming,2013,2014,21
